8181 26518
6266 6717 -681
5850 6275 128
930 3844 140
5623 4533 -267
3974 3584 424
5915 6856 -457
2452 2880 912
5615 6948 514
1732 3440 -647
3662 5331 -684
7019 7196 182
2264 3291 21
5067 3934 -224
2115 8021 -482
7047 6590 -681
7733 5897 -964
4688 4583 -714
6918 931 -931
3345 5207 -776
247 6796 -710
1528 3442 -537
2113 6296 -535
5105 2801 231
1287 4222 465
3961 6461 -645
3336 1829 324
5954 6289 -991
1403 480 336
6943 6629 538
2962 4940 -8
6924 3512 -933
4837 6261 -388
7951 1034 -112
7344 5062 17
1816 5290 -328
3259 4783 552
1622 5182 -447
5580 1092 508
4831 1787 93
1641 4549 626
6045 5440 -837
3218 7683 -656
2853 2213 59
4056 1179 764
5171 6576 -659
4730 6974 -965
5050 7037 -756
4630 7983 -695
1353 7071 491
7404 8122 -708
6544 2593 958
649 5885 15
2711 5906 -120
5136 629 -460
4888 1973 -176
1221 7708 -61
2994 1448 -407
2426 5744 -115
6691 4365 -542
1253 1916 -570
4701 74 -543
1551 5995 255
4592 1521 -562
5753 4414 966
4627 5706 -128
465 6617 982
6649 4069 128
7206 3454 -151
3008 367 457
5460 7136 -642
7015 7175 653
5934 1430 81
7576 5362 910
6354 2259 897
6482 3634 -976
1734 6317 534
6572 1340 817
6391 4118 607
2329 7504 -860
4861 6296 -59
3332 6664 785
7125 6767 132
4469 7008 623
2340 2651 256
7400 3721 651
4156 4075 -185
7128 3057 -526
4341 5480 -542
3134 4369 573
4381 4044 -775
4888 1194 391
4616 6510 -667
325 121 -410
1036 488 710
1904 7851 -877
2567 4978 -523
1591 5114 950
3352 2729 961
5574 631 -275
3751 6511 -617
5519 860 -536
5569 668 392
7798 5390 587
2399 6402 -311
3214 2973 -980
3332 900 207
4637 1976 -315
3592 5848 -575
7541 5016 -210
7763 7435 701
1498 1831 715
310 1863 -915
7801 4832 -452
7352 7090 -291
1520 3580 398
7710 2689 64
1623 3754 902
1250 7120 362
7903 514 -909
7408 2109 856
3978 2495 -439
1527 5390 351
437 5552 198
6265 2434 -431
55 3300 387
4745 3629 491
6579 1574 908
3236 259 -189
1691 4223 -155
5224 4292 -19
5364 671 -753
7218 3459 -592
1666 7142 111
5734 1218 -174
5304 2584 -667
372 3291 -450
6075 986 -432
6579 6731 825
8006 1541 537
2236 2672 909
1341 6373 -700
5254 2197 -754
8149 3218 -381
5301 1945 -877
6199 1624 -709
2740 7899 359
3435 6513 957
665 1766 299
5004 7308 740
3113 6842 -444
7244 2608 -177
5442 3199 -528
5311 2075 482
2386 7848 471
2243 4383 -44
4759 7136 -213
3512 1856 846
2370 2883 193
7788 3281 -713
480 845 -499
7063 1656 658
1908 740 -812
1680 239 -409
155 6234 -887
4704 4231 -512
4286 8131 314
16 342 733
1308 4309 361
618 1538 -347
6951 6488 -983
3010 1909 -485
5075 2525 -355
7649 6864 71
63 3076 -380
976 1413 709
4759 3214 -219
2538 2345 -219
6468 2766 -434
7245 7569 -751
3055 7034 -189
4853 4153 813
2402 3849 360
5283 2740 763
1506 5103 -594
3570 6759 51
4885 3010 637
1542 2903 -782
7200 5744 -65
5721 7795 -407
5809 1757 775
5146 7695 598
2894 32 763
4973 1891 880
5995 7857 -431
982 6735 544
5246 614 897
749 5304 -435
3579 4742 -830
6708 7276 669
3947 6000 727
6245 6077 -160
5020 3553 585
3981 6011 538
8129 4732 609
5941 4821 328
3706 409 725
5166 6619 -671
33 4586 -112
7379 3349 742
5407 1839 954
6242 6360 -882
4718 1269 982
1220 6336 708
196 762 414
1469 664 -772
6525 3528 988
7515 7145 -672
7703 4635 792
302 4372 -559
7150 3964 -353
936 3669 -28
6564 5155 -278
6757 1973 -713
5098 7584 -201
6333 28 -75
3130 4401 570
3333 5121 623
4390 484 948
6775 7206 -125
1869 538 -593
5182 2980 443
6618 6128 743
1823 7119 901
4278 343 374
3340 399 936
372 4640 -803
4741 6669 -479
6968 2701 -400
1803 4667 -551
8178 5393 -447
6667 8144 -138
7284 3967 950
2678 4040 162
3561 2366 -930
5968 5055 -144
2599 570 -142
1920 3369 57
2139 3482 -510
4330 101 -948
5677 7642 534
3425 1369 -1000
7399 8176 12
1669 2978 -94
1712 1569 596
5669 2702 905
2404 5564 248
6228 1670 -745
5308 1419 -29
2405 7282 837
175 5892 788
5207 5360 446
3641 7631 39
6502 6766 123
7493 3809 881
6028 2835 764
2614 1351 830
5718 256 935
6123 2379 -979
1311 4720 -667
4505 1067 680
6406 4202 -942
1625 126 -869
3111 270 -156
6299 1201 -813
4092 6603 -364
5767 372 -12
6064 1101 734
262 1145 -12
493 3940 290
4194 159 950
7669 6177 386
4218 383 -652
754 780 -146
3929 6805 295
7299 4308 764
4787 5024 -387
3909 1684 434
2029 3327 792
992 4443 -143
6137 705 -838
3281 5594 -544
1066 804 -734
4400 2628 -265
8158 1144 -147
4281 7052 577
3716 2581 -172
4949 1685 -38
5941 3275 -130
8066 3823 44
5553 2862 -309
517 7713 -687
1471 220 730
6786 8032 -834
2978 5795 -445
2934 4428 -114
4480 2103 697
5958 5788 708
3398 7101 -707
181 7592 459
2972 5265 406
8176 5376 623
3533 6461 468
1506 7413 690
2531 71 -791
5563 1303 795
6448 5887 -170
7874 891 597
1375 7518 -320
2785 5335 -305
5045 5335 -953
5978 1007 835
382 3560 61
3282 3600 53
3524 5293 695
1660 4906 334
2956 3510 -420
1868 3565 -182
6577 6500 -991
4188 3586 -770
6775 2295 280
4520 6128 299
3773 2868 -47
2199 3199 -170
1871 1003 -732
7257 1236 -45
1146 2134 -659
7126 5751 -463
2247 4917 14
6731 4439 634
1839 3107 377
2583 6829 -656
6886 2240 -549
988 1647 509
1505 3036 -691
7949 5896 854
6530 5311 -755
8082 5232 -648
7738 3193 -828
649 2271 153
6702 845 -871
3454 1575 -999
8149 3725 -398
4356 246 -106
7693 3385 317
945 4215 996
6178 4422 940
4296 6402 -465
3765 4729 936
7075 4378 688
860 5975 527
1615 2294 690
3406 3279 -645
4463 2508 -880
764 8016 -616
6016 3984 -943
3571 6366 92
3718 2253 341
3089 4633 -841
6025 5237 -482
6267 319 -389
2045 717 747
1454 2509 655
815 1184 -775
883 6352 -325
3417 8097 -58
6282 5396 -780
3572 2093 -577
3506 1735 117
7691 4385 -436
6663 5348 -771
4428 844 894
6376 4224 -999
6843 6241 707
25 5190 51
8145 3635 788
4432 8004 -437
5347 863 -733
2476 1277 -667
3777 3449 -133
6421 3491 -660
5672 6156 -4
3489 2943 -353
1005 5975 -828
2000 6755 -96
1601 3475 -550
6992 6173 -161
198 7409 -214
496 1976 -647
1946 4797 -704
5543 7152 740
3810 4298 -520
6098 5810 -222
4851 6109 -825
1801 2628 965
8053 6322 -546
1479 7389 -194
2443 5600 -845
719 3025 401
1773 4269 -895
3828 1089 -793
5552 2322 -189
3087 2637 556
5610 2863 -63
537 1408 6
1573 8039 660
5236 6940 -809
2606 5785 73
2690 1701 -20
7986 7625 67
1320 1524 -81
3836 8093 888
5617 3603 -521
5536 7181 160
5407 5834 -631
6068 4392 709
6384 7915 492
4689 6079 -74
4890 5262 900
2151 6247 552
6363 1451 503
6892 1586 145
6213 5763 57
7472 1693 633
3209 2170 565
4791 7641 -569
4573 4296 74
5154 3546 855
7337 341 235
6451 3731 318
998 3264 431
4910 1405 -205
8010 667 -980
7678 3915 64
5516 665 -987
4084 7147 390
6539 4802 -639
325 4876 -344
27 2235 -902
2529 4971 -131
1824 1468 -93
630 164 -246
5693 709 -319
3311 5166 -751
7402 3343 836
6043 2213 -296
6980 773 54
5689 5687 -520
6227 5385 -187
7347 1439 -733
6926 4336 722
6536 5497 690
7205 5035 -714
733 3216 710
6955 3061 -138
7428 2505 -536
4382 2013 -20
3098 2013 157
4620 4191 42
53 4721 -242
3915 4360 368
4436 7375 -160
3394 5788 -902
6290 2547 -299
2187 3830 857
4537 6777 295
2870 2629 155
352 2675 288
2140 5548 -335
7398 1079 211
4524 7000 407
4040 6396 -93
7143 3887 -471
817 4650 894
1323 2602 -847
4531 4944 -394
697 6018 628
6769 7615 936
5673 7848 -593
2181 3224 373
7843 4666 -221
465 142 244
1649 2091 -827
7436 3164 -578
6321 6355 945
1902 1889 331
5345 5851 399
2672 7716 478
2532 5805 288
3118 5537 -787
1361 5097 -941
689 2288 -275
749 2610 -903
4865 2604 613
2469 5196 -859
4305 2761 757
1840 6146 -213
4723 1917 716
7429 8116 940
2049 8138 536
3599 4899 -822
3150 3630 169
4432 6234 -940
4313 7968 248
419 3770 322
4116 1739 67
5989 758 631
4774 1778 -119
4217 7036 -765
5575 3954 866
2218 4396 690
8135 1146 -835
1290 7503 -739
5955 5645 871
1780 5503 -43
2869 2747 555
4803 3137 -93
4935 4796 813
1966 3127 -145
2562 5401 -385
7408 913 201
1451 4521 -353
4728 6086 -62
7097 342 -566
6540 3769 680
7507 4618 379
2185 2475 -639
6623 1153 875
289 6442 978
6822 5988 -140
4256 5854 -606
3842 8031 -436
782 7869 127
261 3843 622
5284 4811 -723
5130 2050 -406
3598 3914 -426
6447 6446 -150
5336 4176 -423
6638 909 -246
3150 3482 576
7971 4059 943
3748 239 -771
7692 2734 -195
888 5735 -260
1858 1847 16
1526 6234 773
7153 5086 281
498 2289 -198
3284 5754 -298
4441 7073 -798
6275 3193 -170
958 2064 457
1711 7522 911
4399 1377 -989
563 5240 599
3703 1263 888
3038 2338 -152
6822 1321 -628
5709 7551 32
7437 8052 678
3381 941 -483
3993 6917 -793
4828 4468 -274
2539 1699 775
7626 7045 -184
1448 6624 -295
2586 2485 -109
3515 3491 -922
1227 7045 642
7777 1421 368
284 593 -335
4693 1034 776
7744 802 713
5993 504 -99
3304 1505 905
3650 5417 -937
81 1797 418
7195 2868 312
7723 4199 -218
3580 1126 512
3516 940 -797
7694 556 167
7248 4380 357
3287 4876 426
3229 1325 593
6102 3585 546
1988 4638 -780
7026 4614 -218
7778 5636 94
4474 5477 -2
5144 5439 415
6167 2508 -547
4866 1034 654
6003 938 328
3240 4496 -663
6193 933 52
2972 214 -682
3346 270 -750
2188 2701 -475
4765 6734 41
7921 183 855
5939 2032 -429
553 7395 625
6727 5731 85
6191 2719 820
2422 2627 139
5520 1118 276
3549 6468 -894
6858 5361 -943
3489 2943 -768
7163 6908 382
3345 1604 -605
7325 284 584
6345 2028 289
7427 11 -492
6208 4245 -754
1461 6103 -346
2743 7309 424
3008 2181 208
1724 3574 -874
8040 1174 67
8140 5658 398
2757 5731 529
5792 5846 337
611 4232 -759
5289 2202 -98
4737 1950 784
6097 4403 -452
3345 7516 520
4774 5308 217
7502 2472 884
4052 7306 57
7871 5708 -408
4653 2477 -348
3561 5685 -927
4732 6569 -872
4337 145 218
2551 211 39
985 5746 768
5185 3668 137
7916 5246 -852
672 1716 -358
6083 7341 -765
6922 6271 846
4985 2413 -3
8048 3044 417
3266 7340 -742
4046 3987 -691
8064 5635 -98
6379 6190 -323
2714 1874 980
5613 4619 742
7809 1235 -12
6684 7214 -133
6939 395 -831
6202 5185 -558
2549 7218 -758
3988 1767 762
6732 6690 317
7110 8029 168
5542 6207 -31
944 7941 879
7248 3206 606
5520 3127 200
2877 367 -62
3750 5037 -665
48 4088 -896
6523 7238 -483
1291 4498 320
7398 7895 -819
2206 5171 -62
8178 4100 53
5321 7255 479
3606 5054 480
8052 5175 -657
1463 6511 565
2023 102 -149
867 3951 -945
419 3047 92
4780 3104 716
4945 8089 -412
389 1246 700
5165 5028 573
2069 7916 -624
7662 4487 -393
6641 6403 559
852 6235 -267
4991 6597 957
6825 7876 -129
5177 8143 270
3876 7910 -947
3601 2128 -149
2950 1760 379
322 4073 447
6786 165 -646
5972 500 -623
804 4378 -776
1327 4903 233
3505 2174 -398
4150 8127 -1
7558 1740 467
3835 60 -909
8038 1918 288
531 2495 -441
1967 3366 499
2235 5814 630
1090 3137 209
8145 2673 836
7207 2603 -996
3304 6622 -121
6385 4057 -679
923 7284 542
541 4761 -596
135 7051 494
8034 7477 -122
5030 4453 -463
2741 2237 -997
6977 5082 745
7374 5431 -662
2929 7089 -603
7581 6840 174
5439 1972 765
6387 3826 -378
3962 3872 -560
6301 7243 -817
4868 5181 -98
5361 6970 338
1121 2065 917
7686 2194 230
6773 5537 902
2204 4543 -620
3960 738 859
3522 2288 -376
765 2540 705
3325 6660 -446
7533 6967 195
1934 3703 -619
1587 4725 75
2759 5292 -928
4509 6429 655
50 2801 852
2958 1593 -344
456 5717 686
564 2852 -514
5897 1138 294
3018 3802 576
4102 751 182
7521 5749 -79
2678 5001 -619
360 7531 -892
2620 1267 -661
4531 5269 818
761 4117 -895
5519 5340 147
743 2952 -266
7807 6063 -695
3801 3143 -593
8049 7863 -259
5855 1366 -583
1467 6234 603
217 3733 442
1387 5209 -900
6313 5435 -881
3895 4631 -884
509 2953 -270
2175 5277 418
4256 2388 -358
5958 5821 94
4399 3324 951
4830 2203 469
3716 2216 -304
7247 1483 -209
1333 1400 -490
7016 639 625
5750 564 -885
1816 613 -745
5193 6164 652
2962 7222 -973
4004 678 282
7991 2562 748
2785 6338 -17
3871 2111 958
2182 6758 61
48 7796 987
230 4372 -704
5533 1106 -402
6253 3567 435
2366 4088 -614
4429 7831 236
1269 7624 -299
3162 1776 -261
6779 5978 614
5548 4401 -100
5863 780 -731
617 1564 -382
7308 5537 -460
4455 5095 252
6746 2062 -961
2728 2057 -916
5410 350 164
3391 4766 256
7395 3730 -506
1283 7065 -824
6287 6855 -516
2967 4744 -168
4427 2875 -501
2336 4140 -347
4165 4396 583
1887 4203 644
6175 6792 191
385 7804 676
3037 4546 965
2381 2445 -666
7307 4303 443
988 820 -803
6143 5137 -510
995 5008 134
936 2566 375
2963 4013 934
4352 4625 676
4215 6340 98
58 5415 -816
1550 2005 -994
6614 5742 -655
6268 1425 949
1568 329 288
4177 5884 721
6930 6138 521
2181 4621 -392
1324 5932 -293
6770 588 680
4912 3897 -592
5266 5663 771
5551 4079 -429
6044 1291 281
4577 2994 -989
812 6657 302
5542 6106 643
780 7453 -685
6595 1147 739
3981 6541 -746
3739 1566 -983
5235 1503 -231
2896 6754 -501
438 1957 833
5342 4389 -880
7924 3466 522
3000 7811 308
5079 5494 -243
1250 510 -278
877 6549 -684
1913 3335 132
1376 2077 124
4720 4947 -505
7806 2316 249
2738 5049 -408
5172 7885 941
466 2606 -763
6984 3918 -228
81 3573 821
7410 1555 -637
7780 6575 -316
7325 823 974
4907 5169 -339
5512 2931 -115
3948 3046 512
6489 2070 952
2904 5321 521
6522 3921 -276
2930 2430 754
5475 2732 263
893 8056 430
3922 4119 726
5905 4136 -93
3910 5256 127
2357 7210 151
8148 3197 -207
3973 1318 -473
3493 4418 158
2991 1297 -629
3430 8069 241
4843 2069 -545
824 7276 483
975 8132 -621
5462 734 -46
6824 542 953
7531 5880 373
6061 1587 -975
7379 6022 -434
3235 4010 545
7804 957 -541
7922 2581 -439
3238 94 -914
5547 4842 -362
2373 1350 231
6233 7622 234
1814 3917 905
5655 6626 -308
87 4000 382
41 1928 691
5711 2115 -42
4242 975 881
5688 4442 423
3012 6227 435
7397 2526 -297
5826 5730 -515
1911 2946 441
2558 3499 829
5011 7627 815
2387 2356 543
6287 93 245
8079 4971 -966
2988 5405 122
5928 2096 206
2305 310 817
4598 6338 739
4203 5867 -94
4480 709 148
7163 7050 -15
4080 4128 814
5071 867 450
374 3968 296
1798 6610 442
5344 1706 -797
5532 926 -234
7666 1164 -675
2258 7246 -738
3122 5734 865
8151 5921 -240
4838 973 735
4431 4948 48
2259 6777 459
3857 946 450
555 6377 -530
1159 4568 708
6498 2602 368
79 8097 -738
351 8116 -469
1637 2579 385
6144 2690 -634
3603 6365 -617
5930 7575 86
4280 1356 -954
3120 1720 219
6761 3051 683
3105 7587 -450
152 7776 789
5540 83 859
1765 7884 -754
102 2299 -469
2304 3914 235
6558 4183 771
7634 2601 -509
1017 478 628
682 3482 29
356 7463 -192
3960 146 166
6608 6995 -960
7887 7471 770
5106 6207 194
7065 931 544
2688 7299 462
4565 7960 -767
5894 4074 641
3216 1158 860
6389 400 974
352 4136 418
2909 6208 87
2852 6508 118
5824 2168 -550
8174 938 662
6976 56 -629
5873 1061 390
5777 5962 825
5570 7470 267
7031 5673 -351
1755 4709 -267
3204 3590 -32
5686 2736 692
3934 480 -179
5815 3371 335
7895 295 -969
362 3111 -515
5253 398 298
3011 3187 790
7425 4533 -872
5323 1847 967
7474 20 -707
5612 1456 553
2660 3140 483
3325 7073 869
770 3696 -639
4648 3969 194
4839 816 699
7248 250 999
7845 7548 112
1607 7171 -856
3218 5311 -266
7197 5099 974
1708 5456 869
528 150 583
2051 6201 -13
6509 1106 -885
6184 2983 90
762 5607 35
6146 17 -920
161 3243 301
121 7792 78
4431 1703 267
6294 289 -788
1795 5922 -553
7200 2827 -672
1574 5553 -353
1984 7697 553
3749 4741 633
4513 870 968
6907 3610 393
3583 1334 -569
6519 6538 304
1041 2916 103
4133 7529 -893
7052 2899 66
4189 2030 131
1178 5281 75
6972 1056 -263
3279 1974 -484
3701 1119 -348
8116 8137 -627
5978 651 972
4034 4201 -447
4231 7950 360
3294 7886 842
6409 1752 622
1240 853 486
166 7210 -762
7116 157 174
3296 695 52
4490 4475 -107
2560 5480 321
4165 5225 -103
7409 7737 727
953 7736 392
4581 2419 717
1331 3444 -216
990 3756 476
40 7134 828
408 872 445
744 2778 536
592 710 533
3998 7470 -308
1549 1424 160
6890 5146 -425
2866 2279 -156
4879 4314 -193
7551 6708 591
3160 1154 359
4792 3804 -410
3195 835 -388
5307 4464 273
5863 2447 -431
580 1116 -48
5289 3033 273
4341 7110 -913
2408 7884 -447
5562 6758 -375
6049 6109 -560
6343 3796 -953
4066 515 821
795 2971 554
955 144 -982
1790 7731 339
6092 7181 -604
6119 100 -485
6613 7759 -771
2718 369 -615
3097 6490 697
1671 2684 733
5343 3720 908
6857 5619 -214
259 2229 -736
7207 6267 -967
1549 3874 184
6137 7374 -532
2163 4197 258
687 4049 -936
3497 4023 -263
7694 5379 -299
2908 7985 -797
6163 3556 -787
6399 5859 955
2754 3870 -434
5074 1518 -5
4698 1074 -904
6016 6614 -688
6323 5134 924
3323 1389 610
6604 6113 -710
2105 4860 -594
107 4667 -225
1864 6226 468
1434 3915 165
3643 7877 -520
5808 7329 807
5173 6199 482
6656 5986 515
7637 5629 65
1532 5157 431
749 5161 729
3585 5732 -314
5282 11 -33
419 861 -242
3340 2496 -390
5020 7112 763
1521 3764 -376
7501 6489 166
4260 6252 -474
50 1449 -343
1211 996 -41
837 7394 826
2231 5730 -629
652 7830 -402
7971 7940 -927
2385 3631 -350
6637 7719 -777
4923 1770 305
3997 4874 -850
5863 4124 -117
7983 5159 710
6532 7899 -531
5682 7567 -789
450 64 -701
8040 5621 -793
4399 22 -583
3521 4394 -386
6631 3355 -688
3963 220 811
3946 5621 500
6936 7685 -284
6369 3914 677
3719 1830 518
1366 5001 -119
5483 4865 -857
335 6502 -72
5792 4906 844
311 5403 -971
3109 287 -720
7712 1904 600
2829 5335 18
1992 4772 -440
2884 1538 -570
2986 5159 913
4414 6607 -326
2311 7361 773
6987 5465 283
878 6700 -649
362 770 763
5516 4726 278
4407 3582 -956
6 6507 -57
5111 4762 133
433 211 680
2253 2718 208
6123 6787 -596
758 7005 -822
3452 6547 -251
804 19 177
7104 653 -767
4287 1569 320
1918 2398 -31
1880 2133 -32
3574 4276 -683
4942 6624 686
6161 1083 657
1001 5690 -972
1024 31 309
6006 4566 486
5273 6735 -408
457 3945 328
3962 2828 -610
228 7991 580
5392 1094 832
4630 2336 -995
1260 6291 -534
1700 1721 -188
6028 4613 -736
318 2007 -584
956 723 -851
6009 2671 -371
1241 1918 -698
660 6177 -76
6596 4667 -912
5260 2371 -177
2069 713 283
730 5957 48
126 5437 587
481 3944 96
6095 4051 -276
7503 2108 6
5338 4461 -842
7817 6015 737
3716 3377 -804
3059 3464 359
4934 3528 -681
4798 383 -296
2196 6623 822
8005 7291 -541
1915 4519 671
7059 4808 682
3009 2370 297
5905 4236 827
5597 714 157
3767 327 965
1077 4759 -756
8070 4954 -416
6062 4433 214
4144 1435 57
994 3041 903
5537 701 -677
6920 246 303
2402 4490 322
611 6000 189
1365 7140 106
3462 7860 -998
5000 5130 87
7495 5958 -82
2563 6432 873
7461 5224 189
4113 5772 -536
5329 12 -876
3871 6405 355
6499 5292 -780
4207 1097 -720
7164 6808 -956
1141 754 -718
3183 5912 -290
7134 7930 -162
1181 6721 -493
6535 3417 -725
7365 3962 -464
1722 3532 90
3660 7609 -68
477 8022 510
344 2016 674
4948 3177 -651
1433 2452 817
6009 6252 698
5952 2376 -109
1459 4910 207
4344 1705 416
4395 6486 164
4809 5063 -14
4670 2916 314
5317 5823 449
1851 4257 958
4689 5948 44
5618 3164 -282
8132 3320 -299
3521 7409 -733
59 6204 -858
6673 7866 -649
3981 309 -335
4655 6284 679
7710 561 -874
3807 3820 993
4601 3450 -360
2120 1381 -198
6598 625 847
4368 5401 74
6056 3677 308
7972 6425 -253
4098 5665 563
2846 1734 368
5385 6949 463
7300 5901 -689
3552 4026 -588
1228 221 -45
251 677 -758
1491 149 -530
6840 337 55
5382 3148 239
5105 3164 834
4007 1554 579
1612 5633 -928
261 7877 457
689 2097 -247
847 3826 -542
6256 6258 -77
3040 5572 -532
7478 7529 -708
3793 669 -428
188 6972 -249
3707 5859 786
6902 6978 -754
5870 5001 -963
4431 4520 546
2599 6619 771
5912 4406 119
1425 6724 -231
6461 95 -148
166 6002 956
2376 3164 258
4178 7736 -405
1651 474 -459
1178 5464 -313
1997 8039 -737
7904 5001 -704
4606 1118 717
1445 6888 757
4939 6755 -486
4403 8009 714
3453 1214 -510
2580 1801 493
7387 2229 -644
7623 6077 -918
1603 7547 801
6338 6775 -502
7772 1735 803
5492 1953 -828
4677 5971 -161
3537 7205 850
161 7341 401
1670 1466 -338
6780 1393 760
700 3893 387
7297 7774 157
5612 2892 -154
610 5583 -113
2983 4247 -466
434 2274 997
6469 3362 325
6794 5037 325
6771 5854 813
4009 4938 -455
8113 5430 -217
381 6186 93
207 593 948
2557 5530 48
7303 2395 -887
8018 2261 -944
3189 1589 548
7070 178 -10
941 7271 -648
1880 2066 -979
4400 6914 -749
5913 600 418
6765 2903 755
717 1132 -435
89 621 356
2960 2488 954
6145 7438 194
451 1987 865
3153 6862 938
2841 7550 109
6064 7048 418
4555 727 473
2807 2442 717
8109 6800 91
859 3145 -795
6163 3443 -704
7277 2332 313
7972 4401 403
2735 4170 -853
617 5301 630
7318 4131 -139
4959 8101 -773
1176 4225 171
126 423 787
4545 3943 -459
1657 1089 34
2838 2335 -978
6499 6766 360
3548 6949 -507
4893 4225 -765
8078 3668 147
5899 696 -62
4830 3483 -463
3915 5845 -505
978 6538 -592
6793 1422 518
3378 3480 -430
3222 2180 625
3159 5113 -40
4882 3406 950
4201 7867 -26
2695 3753 713
5230 2923 -706
4610 7743 -478
445 593 -960
6109 1275 70
1126 3719 42
4963 582 4
7154 2436 -548
580 5619 553
7804 5368 362
1864 3712 584
4509 4982 -58
3048 1795 295
2154 7428 18
3988 1442 -908
3467 8121 919
1675 31 928
3529 1313 -297
4673 6724 -557
3756 4918 75
953 4937 5
6905 3196 -859
2494 3825 -469
1374 1486 470
1780 1839 -632
7142 4963 188
7207 4533 302
7708 3998 685
4583 6244 529
1564 6621 -280
2748 518 -187
7766 7351 806
4479 7537 -772
3385 6541 -143
420 6262 466
7459 2988 -394
3438 3837 913
7537 6487 54
5722 6051 527
5725 4837 -586
5574 3941 -723
1276 6628 166
5372 5769 634
7618 5599 -237
262 857 -675
4613 1096 684
3386 3860 432
7098 218 -849
6395 1039 855
3755 2320 102
1797 2972 -384
3872 2176 774
5977 6944 511
4740 1317 -259
7846 1874 -688
216 498 -681
2113 7247 30
3740 6068 159
4411 3387 -889
1567 6741 816
1499 6349 -481
8100 1469 169
1326 2460 -485
2172 863 710
3695 1167 -734
4712 4337 -409
228 3666 -453
3080 5209 716
2895 84 -589
6673 6883 -691
4097 4823 -802
5572 5287 -845
3351 7459 550
2358 4300 -281
7205 6015 85
1393 7784 343
5945 2784 -358
2839 8178 746
2940 7767 152
685 47 223
6038 597 768
2979 2225 -699
1233 7819 -717
2466 4561 -140
3495 4868 -730
3652 6358 994
203 6867 545
2997 280 -760
3732 6803 909
3212 5801 -472
488 6092 712
6991 1307 -425
1348 4996 -393
966 7431 -287
2691 3736 -522
4793 4210 -269
5840 4740 -717
3412 378 -245
3862 2846 922
