19

997 858
240 546 -773
300 504 -838
747 273 151
280 404 -659
369 652 -761
241 419 -435
24 433 513
11 678 218
166 799 278
755 599 240
249 298 -30
373 468 -700
661 450 -596
443 84 954
92 448 991
464 385 -673
761 127 -50
313 787 -747
69 342 671
781 33 70
296 304 786
21 764 510
846 553 -719
805 390 994
155 135 260
125 594 666
69 854 797
2 136 -932
124 97 850
560 56 851
354 286 894
670 583 -708
510 834 -944
453 518 518
783 536 856
750 683 -386
541 302 888
776 605 -669
48 168 -414
29 436 78
728 54 -130
492 710 967
337 522 125
410 48 113
561 602 -901
565 588 152
42 225 186
775 222 72
143 106 -77
668 674 -551
598 146 988
335 808 405
316 372 -61
67 875 -875
863 448 -411
763 391 978
188 586 108
201 858 702
327 331 -410
685 246 988
75 513 775
74 225 -623
305 584 -989
754 26 -964
676 654 -849
173 425 109
352 827 -357
416 289 -25
185 138 -954
309 582 495
86 28 -312
427 686 354
506 163 -881
85 464 884
171 414 472
332 669 -908
633 724 -175
73 726 -866
645 469 -112
223 440 441
746 782 865
230 699 -599
870 209 -643
828 792 93
384 815 -605
831 826 818
624 730 910
123 389 800
507 696 151
405 533 431
116 631 -866
107 68 234
653 95 869
359 232 -827
651 140 316
211 484 -929
841 659 -147
604 27 921
97 654 40
274 522 -450
483 830 861
221 479 -660
10 282 237
280 120 -246
353 213 -119
433 86 -431
25 694 -627
513 302 -210
847 596 -988
700 862 -480
573 247 461
389 701 -234
379 801 -156
800 48 250
319 582 -138
516 875 -933
290 259 -866
581 191 -887
154 774 -102
150 708 -811
675 124 -317
676 84 -437
282 64 910
32 726 -960
609 579 -233
554 674 -90
836 427 383
51 63 967
100 67 466
801 109 -647
464 717 926
169 368 -349
668 441 624
683 72 639
819 310 683
315 452 -658
198 622 426
730 447 -218
152 749 -904
5 537 645
432 511 -179
63 797 -758
823 887 -272
608 84 871
508 604 -74
506 770 -496
590 868 522
342 517 -685
852 738 -971
432 869 -542
146 308 380
556 424 -691
619 226 882
554 339 -106
801 218 697
833 603 -81
254 566 -385
88 482 832
228 364 967
75 61 -172
172 10 875
411 696 -91
113 360 -738
771 250 219
785 33 931
182 275 -215
826 599 -424
353 606 -990
723 133 888
584 388 481
222 364 957
773 23 -989
584 392 -447
639 185 883
450 400 50
509 609 -944
577 847 -425
269 840 93
133 415 -443
375 490 -20
234 77 -867
780 764 745
731 472 -771
459 84 -120
505 599 577
108 575 16
277 774 -480
729 720 -777
754 424 873
706 509 -991
376 651 619
171 643 -211
291 149 -824
638 819 -574
773 722 -963
826 324 753
87 464 667
479 674 34
465 791 -358
326 884 -155
523 371 548
880 448 -450
297 116 -186
255 111 -234
845 176 626
220 397 889
863 631 782
350 323 726
652 519 -889
128 261 -658
363 428 663
136 89 -7
339 264 243
437 855 -218
707 787 -223
707 533 -660
26 654 201
624 658 -20
757 155 679
633 542 -518
844 619 -894
796 672 -832
477 815 -643
310 438 -84
874 573 -677
458 873 -714
702 24 -810
439 91 -648
726 650 -499
113 112 93
804 771 430
793 548 809
183 292 -786
753 570 -789
327 19 -406
72 730 -347
614 480 625
487 630 53
816 203 159
793 626 837
456 162 931
863 533 -618
682 43 530
706 495 188
565 136 737
684 837 -493
364 720 -471
572 469 -127
48 820 629
471 328 177
158 686 856
481 326 726
163 291 -896
595 532 299
102 630 -858
449 43 -225
779 215 643
470 404 536
252 735 139
302 329 -128
561 888 419
436 218 370
791 738 -198
781 881 527
129 209 -160
197 231 570
229 67 -958
110 449 477
679 28 -746
642 274 544
367 716 -70
284 32 -574
650 407 407
641 365 9
857 696 -453
792 873 -752
485 67 83
822 757 426
115 597 -904
729 767 89
441 368 171
470 353 890
33 21 835
796 409 769
326 442 -60
692 297 94
573 147 -462
593 774 -615
463 565 -795
340 348 664
572 148 849
19 114 303
412 31 -7
123 621 854
493 169 953
692 705 827
758 720 605
875 822 -665
884 315 593
504 213 680
503 62 -991
80 105 -902
344 689 -250
844 501 -592
453 63 -920
22 49 647
157 185 421
393 180 -452
482 311 762
678 105 -864
817 56 -64
11 804 -349
561 260 -318
235 741 -659
801 47 805
704 359 254
516 453 878
269 485 -756
384 757 426
317 784 -888
406 853 -429
421 845 -771
653 48 -548
810 234 722
238 292 505
258 783 339
657 312 808
14 652 556
120 605 -521
15 517 38
603 758 265
355 164 714
506 809 731
258 552 -55
139 135 478
605 30 -214
494 606 181
630 206 -181
525 92 102
36 744 926
243 437 -351
643 584 -945
503 788 -283
112 503 549
609 397 -619
38 596 -630
230 621 538
738 253 177
711 445 516
608 736 707
629 48 -39
420 582 653
477 12 259
350 882 -670
560 477 623
436 67 831
459 603 497
157 756 -146
772 571 -378
753 132 808
321 326 318
712 80 86
727 515 -294
746 86 931
409 50 585
664 855 507
299 833 -212
837 848 299
618 501 185
910 822
511 409 764
242 312 -481
840 248 -666
82 792 -99
624 372 900
756 791 326
597 540 199
206 271 525
576 262 -934
414 436 -176
676 686 120
675 210 -45
310 245 405
98 38 114
175 80 647
855 247 566
255 598 -426
56 678 -441
824 241 -832
609 456 279
544 204 623
846 155 -382
26 551 -106
697 821 -914
762 78 -720
852 205 -919
343 656 -678
805 274 -327
391 642 -514
335 444 109
700 738 737
184 71 -178
128 164 852
98 534 385
51 893 800
272 530 661
196 162 -26
384 643 210
856 687 -675
352 116 966
427 748 790
578 796 283
6 757 -887
729 443 -535
572 142 -415
882 107 654
185 464 -541
744 3 583
742 887 908
265 346 -314
290 83 -390
129 302 988
432 678 -302
862 679 -224
20 142 -446
573 717 515
718 56 -160
830 391 -534
148 58 552
532 176 -638
101 732 -830
591 551 -891
132 614 -463
445 510 195
281 819 46
482 876 761
828 309 684
14 295 783
506 450 -878
259 763 383
284 243 -378
475 462 -926
641 38 -194
697 165 -219
8 885 426
413 106 -511
703 891 203
18 560 -743
783 314 309
236 704 -978
229 510 -757
149 272 222
485 337 776
213 412 -184
823 578 999
511 590 282
471 11 -327
513 536 814
533 171 792
662 471 790
846 731 -128
885 509 298
269 457 979
42 812 484
626 552 536
268 637 -935
854 660 35
545 151 -648
567 808 -779
699 541 -1
280 466 -289
490 696 -252
162 563 -739
692 172 -372
38 405 -340
650 231 -672
120 271 -392
742 601 -772
132 267 746
856 152 -69
818 502 541
21 481 -115
271 519 -568
863 657 -829
225 819 -462
884 77 -69
722 734 -386
7 856 -169
494 781 -280
91 348 -791
829 610 -712
402 642 -782
132 447 58
24 208 -687
53 641 -112
210 899 -954
6 63 -11
745 416 -950
655 727 -598
824 736 77
344 259 -523
224 284 125
884 718 -635
356 738 -346
401 39 -687
518 382 -133
843 754 -688
798 544 609
5 395 -676
592 638 -37
421 331 -946
431 308 -598
863 458 769
309 812 893
707 109 -290
340 331 18
613 322 -418
19 361 785
793 264 133
238 836 540
72 231 734
679 493 836
322 277 -514
266 301 -813
327 109 225
796 657 -199
794 615 563
144 77 85
85 59 -957
183 867 811
239 404 -412
555 670 580
582 234 -705
339 717 85
142 659 740
420 516 -957
904 779 448
746 51 187
152 539 535
488 1 -144
198 347 31
182 687 746
406 787 -437
97 815 -603
194 621 278
295 290 821
164 767 1000
272 698 -314
468 253 -103
758 374 595
495 12 908
163 246 -817
825 57 953
729 348 -254
377 227 -802
10 100 -119
737 410 95
300 734 362
229 203 162
872 395 708
403 218 -849
382 237 -419
47 750 546
681 461 816
283 678 313
143 56 715
230 810 -117
185 160 689
97 609 -428
43 636 -752
801 380 -581
168 425 -344
109 708 804
310 703 -552
831 887 891
86 55 397
326 195 892
332 219 337
2 739 -126
519 847 788
435 134 666
851 484 -306
846 23 277
852 722 -774
355 758 -96
495 895 -158
212 622 -725
213 536 -882
761 903 -938
630 136 738
610 421 251
701 83 -784
884 148 -853
350 294 -589
809 623 -692
244 567 252
248 425 -290
513 495 347
176 470 559
451 97 793
549 71 7
595 794 453
699 382 -965
710 622 439
448 180 274
798 271 975
842 179 -187
117 404 -478
494 715 957
490 761 -851
587 808 -31
744 580 411
899 736 559
591 424 292
332 797 292
525 86 180
316 513 -378
588 778 63
759 533 982
3 16 -589
13 315 307
759 211 58
546 284 -465
301 836 120
459 633 -59
797 233 442
346 200 -165
512 310 -314
807 124 640
910 708 -558
508 701 638
829 594 -359
787 861 647
457 600 825
875 733 -151
832 605 -20
214 763 539
751 801 -359
203 689 407
639 298 960
11 639 -592
765 436 -682
204 131 -689
344 590 412
763 625 -408
614 387 174
638 860 -257
479 850 292
69 1 -58
436 792 -29
469 432 -597
642 405 -274
98 203 681
218 420 -506
204 474 752
4 166 -816
111 245 -267
490 365 -270
76 77 -753
542 65 -28
125 249 627
98 323 776
884 630 522
773 579 161
576 317 765
301 331 860
456 625 933
210 1 973
630 532 923
268 716 556
548 309 340
833 260 915
365 635 -831
161 541 779
666 338 432
255 863 726
167 227 -971
905 73 -542
695 792 -317
529 607 -823
588 804 -804
597 811 -512
659 885 -342
727 34 286
323 778 -721
9 846 -701
894 27 -673
500 70 207
573 501 440
664 550 125
557 636 289
547 887 195
707 430 217
396 35 -448
138 910 358
734 31 502
74 302 70
633 254 -957
390 607 -577
681 413 397
644 654 -594
566 545 879
606 560 -853
216 773 -80
834 630 -806
92 844 -3
316 224 562
405 484 -31
53 473 506
401 337 658
15 379 -21
89 121 -588
691 793 940
49 60 40
68 428 -928
495 489 -905
769 581 -386
342 90 -443
821 615 -36
328 592 -222
545 513 -254
662 870 873
107 128 929
800 242 878
359 720 -7
540 120 425
129 101 444
867 747 495
538 817 -508
694 415 244
645 359 -225
371 909 -355
146 791 -48
860 196 -600
400 754 -988
153 36 -60
508 558 -363
531 243 -380
262 854 113
672 683 540
248 206 -928
354 803 802
646 204 205
435 48 -157
472 16 549
26 649 844
771 648 70
264 510 -589
464 344 -996
590 674 -370
797 819 644
526 730 -774
719 654 -498
898 795 67
455 312 -712
775 25 -97
710 631 -506
154 862 278
120 32 665
420 584 614
147 60 844
81 60 -780
815 375 -776
463 226 337
750 906 -606
110 796 257
301 184 -448
317 602 -428
464 287 338
393 331 686
641 268 -394
333 317 16
380 343 -238
703 527 454
849 708 -84
639 270 273
866 861 -452
333 92 862
60 479 746
379 480 263
142 544 327
643 176 -499
611 572 608
819 450 19
234 684 529
433 770 36
85 785 214
814 673 -865
373 81 15
521 157 106
57 759 903
51 884 -498
439 214 -149
774 4 -491
479 650 -255
206 103 -23
399 286 865
326 603 -590
50 742 87
484 409 912
734 623 797
524 96 -561
394 56 -3
468 723 -143
497 75 876
602 559 -105
874 258 507
405 647 -284
418 450 21
521 366 498
87 327 410
654 327 420
262 19 -136
533 468 -20
229 625 884
28 134 641
747 575 794
835 268 266
672 638 -271
127 781 574
43 862 -986
391 314 671
192 844 -325
146 905 857
262 254 -664
24 117 662
69 272 309
743 12 28
392 490 888
728 480 -969
363 784 -386
88 361 -891
132 292 -803
17 276 -569
177 705 22
179 424 333
877 177 798
80 831 103
244 530 -429
280 746 457
516 154 -176
350 854 722
629 902 -341
594 70 -95
275 171 420
578 563 668
182 66 -151
765 276 308
561 868 -787
339 120 -462
515 443 40
3 357 -309
541 822 844
613 420 -464
864 510 -731
382 352 54
278 649 -75
561 449 -893
899 184 -59
763 9 -758
614 227 273
779 347 577
748 392 710
700 341 640
657 433 -899
267 466 -336
3 461 -971
728 855 941
268 446 886
80 418 357
828 431 -463
100 649 982
311 712 357
322 761 304
680 578 -102
666 283 -962
312 516 211
870 114 -202
201 733 50
524 784 784
515 706 640
107 677 -549
502 231 368
622 292 111
301 366 -79
176 23 -426
578 28 -866
903 208 -150
387 791 824
669 748 873
850 758 -393
734 552 908
537 292 682
432 798 363
215 5 175
710 479 822
588 459 -748
30 790 -915
512 143 387
132 87 211
627 770 93
105 561 -505
654 153 935
109 674 -568
452 476 -251
312 680 -851
381 274 479
681 800 995
30 894 -80
809 8 -670
464 584 -806
28 163 636
143 440 245
478 885 -376
474 400 575
708 822 -530
677 400 966
601 560 -912
54 256 -1
597 128 888
148 853 252
591 164 602
45 464 447
803 4 -932
719 898 -176
139 837 -682
104 368 781
457 645 682
492 253 430
458 786 639
142 673 977
351 349 191
599 373 241
132 182 892
84 744 -545
705 737 491
642 710 -160
603 6 991
484 50 712
695 359 27
241 739 -329
305 574 -973
87 776 -566
736 858 322
145 215 -927
566 629 831
463 111 611
887 253 141
817 296 -774
319 745 656
517 347 -90
449 775 -560
109 55 -991
693 718 315
251 799 -12
536 752 -809
278 376 505
314 201 216
526 545 390
883 563 -232
421 26 603
830 824 -121
369 658 589
185 801 800
257 831 117
189 616 -101
567 781 904
554 392 894
215 222 899
137 730 832
536 894 898
10 882 216
854 248 401
376 356 631
866 618 346
228 552 -495
557 151 -166
67 723 -135
467 57 -43
221 776 170
793 826 839
319 651 -21
501 211 -597
822 475 308
295 115 -125
681 885 544
503 813 -71
363 274 613
304 524 654
511 229 59
63 79 -992
84 256 371
357 639 228
870 243 -482
366 426 -292
744 536 304
351 509 -686
634 275 -505
320 659 277
857 854 978
715 139 613
188 179 -634
888 627 368
381 350 -198
694 109 545
171 166 75
781 893 -446
225 316 76
822 225 -548
14 434 170
231 521 250
871 130 -698
79 641 645
143 724 937
255 552 -574
171 79 441
23 504 686
746 496 749
590 60 194
768 61 57
32 6 -92
160 804 624
502 423 -307
197 718 101
154 791 676
846 634 -511
402 894 -410
245 695 95
411 863 523
102 183 -931
229 525 -716
404 206 877
95 346 -869
157 739 -580
865 753 156
384 380 -102
703 724 -561
498 535 -50
888 423 689
12 28 97
240 340 94
454 688 -840
598 513 -766
630 599 88
625 664 331
815 323 -859
655 434 51
800 450 -843
514 281 975
892 270 363
47 454 652
404 712 -869
35 127 -698
499 840 746
662 775 729
487 272 448
364 69 -69
411 10 -246
745 385 668
857 348 279
853 642 686
333 622 -138
182 542 -117
145 589 147
326 12 616
53 224 804
233 510 651
157 160 -16
567 54 879
35 177 -283
17 258 667
815 69 561
72 717 -534
22 402 275
630 741 -676
717 154 627
315 584 942
642 551 -485
646 58 -25
573 753 -64
257 802 860
395 615 -170
26 395 749
906 840 391
573 175 352
630 472 -932
325 693 879
894 572 747
23 505 -740
525 332 614
23 13 180
243 296 -881
697 725 -181
270 78 359
700 635 -811
767 345 84
853 443 575
71 887 644
97 706 -596
59 682 231
24 795 -397
855 587 677
615 213 649
655 624 -248
599 256 -166
463 596 -826
16 175 252
468 148 479
806 226 -742
649 792 404
755 751 814
89 429 471
499 174 661
690 547 -712
56 672 -938
235 269 318
162 154 -192
448 557 688
524 753 -434
767 295 -767
740 572 548
217 222 166
173 336 191
304 840 -153
525 607 628
31 449 -322
327 469 -178
610 739 -933
273 257 -260
875 276 -336
318 9 731
98 796 -567
696 717 668
426 183 -364
563 60 -731
792 898 -570
592 602 -353
113 828 -973
851 667 885
14 743 71
495 12 946
649 787 417
210 735 -458
397 171 151
490 267 71
422 172 231
436 549 -407
643 111 440
292 93 912
683 331 946
855 840 25
483 195 846
601 849 676
354 537 -267
197 847 12
842 60 320
501 603 556
385 377 404
316 763 -731
818 736 -21
65 810 568
849 27 -564
190 471 -551
435 806 850
92 6 547
545 726 102
197 278 62
713 500 839
714 586 -270
314 138 522
333 307 -394
139 16 -708
471 427 -818
663 18 -57
623 756 55
761 429 -845
680 658 48
454 211 121
786 738 13
648 500 -936
46 404 -294
640 119 -61
69 391 -691
308 33 -899
875 641 743
93 854 -577
6 762 1
261 548 -761
277 154 400
213 809 -452
36 586 582
842 482 -730
803 984
669 678 -710
718 414 498
98 580 -916
352 433 529
575 703 419
368 708 -29
84 151 -675
580 227 758
776 219 737
716 209 470
362 163 256
99 316 -899
228 452 -473
716 166 564
381 544 636
602 101 821
304 476 -563
142 696 69
620 310 -582
67 411 328
23 454 -474
662 233 337
109 128 147
17 249 425
424 269 -65
740 618 195
613 711 839
52 286 -876
109 375 -356
399 333 949
707 662 783
293 311 415
26 689 705
158 662 966
355 745 -348
542 6 -996
99 82 -426
401 279 -330
339 254 -914
718 216 222
324 534 511
734 269 477
370 189 371
544 553 971
543 18 -182
591 458 662
320 194 203
412 325 417
421 397 -730
13 305 -472
454 45 -292
481 416 -196
262 708 -581
232 378 957
302 20 120
710 187 194
397 281 796
585 242 839
286 720 863
172 520 -176
62 273 -909
764 599 -351
484 728 701
204 153 905
476 676 85
731 611 265
127 621 184
367 206 335
238 4 150
663 52 -814
55 131 85
53 284 -508
519 693 -908
252 377 -232
391 305 392
365 420 529
764 647 -40
390 99 -956
222 110 104
242 626 755
410 425 -88
285 265 81
382 16 -790
622 494 713
560 515 227
519 434 -258
361 427 -496
586 226 77
488 73 -119
359 106 -866
429 438 -98
588 595 451
202 322 847
491 40 726
362 327 -344
528 201 499
550 524 691
359 80 248
267 291 -142
680 176 -351
280 499 -217
275 765 970
360 99 164
448 225 677
62 574 272
532 591 354
346 375 -48
372 475 -951
744 731 207
726 407 -768
785 496 -685
454 606 528
105 96 -652
457 676 -403
549 432 -161
336 525 703
760 207 91
398 349 178
172 508 896
267 411 -9
779 498 359
92 474 871
303 316 273
734 166 28
7 550 486
15 432 -81
637 174 -502
595 385 -772
389 533 -751
508 370 -835
665 202 -228
232 157 14
56 623 948
639 515 -923
658 356 -569
474 88 -207
638 800 512
505 294 -997
371 601 801
230 437 -259
691 649 180
371 504 -558
225 693 -24
392 657 322
488 413 966
450 28 -252
761 119 690
435 724 -917
703 708 57
708 732 -985
466 682 444
532 747 -672
401 222 -616
256 642 783
112 390 -960
485 121 934
654 180 620
240 164 395
98 718 -232
229 346 -78
225 133 -104
131 576 -870
738 165 -124
691 154 908
165 771 91
318 709 -653
556 302 787
762 724 493
668 757 -288
562 52 -295
701 786 -205
366 553 794
393 751 685
221 46 -317
625 571 -251
8 583 -857
497 438 388
639 71 -921
4 625 -10
344 470 795
327 336 -855
655 336 -171
20 570 -174
349 336 312
51 163 -612
503 789 -178
312 161 183
133 373 863
497 26 -971
103 90 -923
698 609 772
376 204 698
184 373 444
26 185 481
117 414 682
774 765 527
401 298 39
381 657 211
294 632 82
119 435 350
34 378 216
407 747 711
429 690 501
434 291 12
505 669 26
790 422 907
216 269 285
564 93 494
205 110 -451
594 653 -10
691 41 763
755 609 -577
62 381 939
500 13 750
70 210 -481
189 65 -94
426 288 -909
665 97 -676
468 252 291
688 430 -88
738 343 -657
394 3 -982
96 433 -627
127 68 -388
297 715 692
397 730 862
761 221 -877
193 786 -857
294 14 -571
446 774 -485
477 624 698
264 28 846
308 166 -590
166 79 795
9 701 914
399 354 291
643 245 -912
143 659 287
185 475 -394
268 756 639
216 680 968
282 576 -669
614 386 739
693 705 974
695 181 -331
539 258 -870
679 59 129
494 448 98
675 519 516
410 434 -165
220 323 -145
18 183 222
658 270 -245
731 111 800
676 203 -403
664 490 323
505 236 161
541 252 916
803 158 -222
76 674 -202
366 712 494
435 11 -713
498 649 -372
550 759 573
768 20 948
485 350 -795
700 152 -24
97 163 -336
158 100 219
186 295 156
596 460 -773
289 178 321
34 97 932
647 307 -212
563 247 -243
62 351 -385
513 341 -695
335 39 42
50 340 -725
739 688 -487
39 774 170
725 771 580
364 745 961
433 629 206
89 360 -581
142 488 -703
478 402 -855
697 87 -56
641 27 513
331 374 850
411 680 -469
461 406 336
263 539 586
154 365 -194
135 762 237
674 181 792
526 101 -417
580 707 -474
246 781 -680
644 19 -699
716 458 -997
68 182 -727
159 450 658
548 639 184
277 187 -741
271 669 -888
552 705 -610
103 193 -985
89 751 -264
85 367 333
663 625 -883
351 194 80
359 458 -611
729 315 720
421 27 -934
718 668 -75
424 730 -462
35 59 -160
568 233 -410
24 400 -541
562 411 504
558 396 -633
130 62 137
437 293 377
331 83 -145
404 297 -249
157 467 313
386 161 855
391 766 -107
613 651 -882
344 205 694
433 316 -585
201 755 448
275 456 -340
416 705 968
493 622 -194
69 616 753
553 302 -390
617 294 9
304 182 262
445 660 -477
373 96 -223
237 448 882
250 555 879
357 687 -760
787 702 168
379 744 740
791 590 599
772 399 858
523 759 -38
320 626 -143
313 64 263
263 421 -373
531 255 -933
484 36 -668
671 584 -674
60 244 135
652 378 678
767 380 626
777 147 553
45 622 244
463 736 -737
221 125 -349
