19

960 959
305 112 -175
235 289 453
763 605 -38
445 556 -574
303 595 -784
224 508 732
125 520 183
63 284 636
345 157 54
533 787 717
156 524 888
362 591 883
137 448 -156
557 558 -707
518 574 -185
58 136 -186
143 687 -981
681 705 422
143 657 -484
754 589 -255
792 783 -426
152 442 -566
727 765 -114
792 605 197
490 42 203
756 362 778
122 814 758
598 457 -790
587 254 -463
462 796 -218
234 429 737
791 426 -91
369 663 -737
606 95 846
474 681 -887
639 311 -12
560 66 -614
177 49 -493
393 456 759
278 106 -677
315 667 -620
104 809 913
613 198 387
382 638 -163
59 23 874
175 673 677
636 415 -890
320 643 -153
260 140 487
348 183 -451
585 169 583
771 695 -865
467 712 -135
173 140 457
750 335 986
147 292 -465
496 38 601
419 228 129
302 738 -947
280 290 978
371 670 -171
492 448 195
234 570 813
244 682 134
467 539 160
566 317 774
321 236 -8
392 251 -929
532 455 -146
734 701 966
528 458 636
342 55 855
205 65 244
714 175 86
381 784 123
125 563 956
290 163 422
162 626 -797
369 582 458
334 200 303
804 707 477
458 768 716
780 731 -744
426 66 695
694 585 -402
294 109 -372
44 141 376
480 345 377
698 748 71
706 159 -445
303 368 -299
567 33 -269
711 333 -55
204 329 -215
504 816 968
507 402 -338
536 639 -654
634 577 -708
105 183 -270
256 506 -199
407 604 -209
109 138 -167
278 612 -977
368 60 -140
40 109 313
617 585 330
399 226 -313
18 77 -310
471 118 -612
579 136 -459
593 723 461
210 31 666
309 285 986
354 720 135
526 121 -469
420 312 99
335 37 448
452 482 462
350 756 -443
530 11 35
795 747 431
411 142 -487
300 506 271
284 333 410
629 762 -658
682 34 -452
703 153 726
221 680 621
580 202 461
495 693 -365
88 292 377
792 330 344
7 498 -315
158 88 -833
229 457 56
287 617 562
663 799 177
276 564 -925
692 658 -720
279 653 -666
108 535 864
275 292 173
700 761 -500
778 49 -55
398 646 691
131 491 328
80 380 -593
530 813 -541
195 124 -959
227 325 439
39 722 -356
94 567 -118
791 420 347
33 15 2
47 420 952
48 779 -90
641 88 -359
665 753 -237
189 553 514
670 194 625
355 797 222
800 773 61
516 471 -840
795 630 271
702 26 -368
623 92 -377
338 199 -750
708 519 -533
673 108 172
717 330 -683
731 758 -15
479 535 -886
33 184 -693
720 589 179
661 504 -398
304 431 437
15 554 -833
307 786 -486
12 549 -345
718 509 -934
78 387 603
439 162 -516
812 628 -151
752 396 -171
182 389 -293
100 670 614
55 721 -931
690 684 179
114 45 967
354 406 -44
22 458 782
324 476 719
608 430 206
272 506 261
256 17 996
814 156 -594
305 790 878
566 385 619
21 344 366
444 740 -685
697 464 575
290 742 638
586 646 607
779 309 -107
25 266 829
644 141 699
810 608 43
183 242 -703
106 208 264
703 616 910
563 509 -942
677 348 -586
127 720 461
583 172 -824
102 759 675
385 34 373
789 605 -416
475 584 427
733 795 -666
674 214 45
130 11 -445
499 472 -505
18 236 967
632 196 206
204 55 847
175 60 -497
572 498 -818
457 499 681
588 122 -515
790 228 -112
167 99 457
210 511 706
71 89 -375
674 681 33
111 138 667
500 485 -381
692 38 -2
439 760 556
173 573 -411
757 91 -530
346 283 -36
62 104 -434
441 21 9
798 95 -673
625 530 -542
53 544 -96
166 654 171
267 206 -999
116 210 -397
451 164 310
232 235 270
485 188 548
222 279 822
501 532 -123
786 669 -606
772 120 -364
139 737 -92
418 749 273
7 570 -608
234 816 248
7 799 632
564 706 -459
132 768 116
340 607 -881
661 185 615
109 274 324
658 398 784
75 204 38
456 623 550
508 389 -781
436 696 521
382 726 771
389 434 -459
559 390 523
804 230 -144
256 289 -48
409 613 547
358 244 -691
723 570 846
576 615 -489
2 451 -452
723 42 916
463 421 740
502 250 -1
165 770 299
236 395 896
751 512 108
783 420 868
618 442 752
146 78 -959
25 464 59
473 65 871
514 742 123
304 513 -871
724 697 708
354 113 152
730 631 128
409 97 682
156 705 238
114 475 456
92 377 -452
39 75 426
1 393 825
62 617 -255
38 110 -671
733 216 -60
648 453 947
353 425 783
739 397 -313
411 163 689
693 117 -750
296 303 291
247 399 693
143 454 -439
500 462 473
699 735 -334
431 189 571
328 160 -235
614 754 399
460 720 93
361 165 567
813 754 -251
562 433 750
518 718 -113
706 533 809
227 126 36
474 364 -88
244 200 -220
558 552 -102
689 653 -891
640 739 173
768 313 142
16 50 572
313 528 781
115 553 362
119 65 -177
507 232 -558
278 177 -344
11 166 827
155 497 -373
47 458 -721
215 81 253
755 660 44
739 544 13
346 532 -411
6 381 173
247 274 633
39 331 812
425 707 776
740 414 -675
640 78 422
127 458 -920
777 366 -217
307 133 17
688 63 -730
790 699 303
350 560 196
691 360 -581
65 313 293
517 148 -721
608 640 229
102 773 -300
83 462 -919
694 104 98
443 372 -634
548 263 163
269 46 344
21 173 -417
216 372 -56
683 378 610
10 472 76
11 784 -946
577 494 -455
218 712 852
93 749 -474
280 352 371
410 534 812
199 450 -643
297 761 -682
756 492 67
744 735 299
544 325 862
576 13 -595
291 692 932
679 14 -128
122 715 -844
710 17 901
123 618 -316
320 308 22
469 552 68
443 147 350
726 472 -925
572 677 -10
519 281 -228
139 128 526
281 366 705
5 369 225
553 216 344
72 108 114
353 685 75
267 651 205
76 356 863
695 45 -889
72 82 359
411 361 171
95 393 -720
536 165 -130
700 765 -441
247 225 -875
87 613 626
588 705 -243
644 618 -190
27 335 179
712 41 -107
589 678 -93
321 27 847
456 25 -154
628 310 -595
136 792 -467
223 750 475
694 538 -923
215 556 -890
806 672 461
561 490 101
431 763 -164
591 189 -627
45 263 954
81 570 214
456 464 -982
232 317 603
231 490 -264
561 35 107
248 551 652
315 558 -313
99 89 -88
118 520 -825
387 552 193
608 155 684
448 463 330
3 270 -284
204 460 -159
412 560 -318
722 124 161
544 531 813
383 815 -848
189 553 -380
753 88 954
350 183 464
622 181 189
315 785 398
230 798 836
465 172 707
751 500 -644
370 539 -219
699 755 970
634 235 964
784 220 149
263 355 -775
44 521 -931
41 54 447
633 777 789
400 245 166
191 637 -278
78 127 377
123 12 -444
140 790 -675
806 229 3
504 167 -449
702 359 259
439 350 652
634 488 238
339 782 607
587 197 -563
338 4 -204
638 328 185
507 460 -104
615 95 32
528 18 -709
81 326 138
597 30 -998
255 622 495
699 321 157
410 316 455
302 637 982
304 25 -992
317 657 874
371 557 37
435 329 443
266 179 159
306 32 -265
696 410 -104
466 33 -323
98 533 -36
328 218 468
191 651 -951
471 80 -575
219 511 -873
19 369 -737
544 466 -578
490 234 -306
129 353 837
223 390 -943
88 589 893
259 789 -18
203 451 683
174 479 -932
612 473 177
31 801 342
737 752 361
727 603 -513
334 740 586
816 472 761
91 247 -947
513 641 669
728 284 -944
132 21 -862
354 808 802
485 700 809
360 289 -931
295 426 -526
784 6 -538
735 670 636
79 755 -94
97 181 -210
685 546 118
320 304 778
751 118 -999
39 618 660
199 163 -540
269 287 -917
164 531 -568
244 563 -672
474 446 -38
719 268 908
805 517 547
234 769 886
333 248 633
89 514 782
506 207 -940
23 145 -478
470 333 140
539 424 -776
385 616 -348
310 517 -937
747 321 295
731 657 841
628 229 -491
235 757 -431
758 240 933
767 484 -312
653 79 -88
94 346 -439
812 427 -86
310 522 281
321 584 -518
77 700 -659
192 30 467
358 16 413
133 388 -11
287 785 175
693 82 855
268 348 -559
634 211 -149
391 572 584
134 100 985
67 379 -782
60 748 -897
747 655 -222
748 7 788
662 35 -179
292 477 -236
721 292 479
798 700 -994
509 726 467
373 234 -395
16 179 -531
462 532 -309
240 716 38
440 15 -627
246 357 -524
72 732 -203
680 156 -867
99 800 -190
727 35 164
427 711 915
490 192 979
513 15 256
81 85 -693
196 175 218
379 311 -791
733 163 620
745 46 162
158 556 252
801 786 -773
343 167 595
754 535 997
323 20 -51
244 46 639
56 162 628
488 129 -481
492 386 -234
427 2 -483
786 749 -116
527 547 -16
584 522 -203
793 121 -730
256 793 701
288 335 -62
685 87 828
874 909
467 755 355
79 83 -708
390 573 -282
709 792 441
591 556 -58
174 234 -850
359 657 65
448 184 -882
419 366 614
530 607 -131
713 697 -482
362 422 -614
30 637 35
288 661 632
155 259 282
741 382 973
784 490 443
851 95 188
384 331 -316
251 618 -257
294 853 -187
534 285 -620
414 782 -580
75 184 -770
224 485 -391
436 202 997
454 143 -85
84 530 -520
309 96 -902
335 220 331
600 116 -277
38 25 -778
74 291 214
18 376 201
619 172 97
92 717 -61
140 656 177
496 289 903
569 503 37
151 822 161
291 517 93
193 124 458
775 480 911
26 360 -596
69 592 73
750 567 402
338 718 630
842 486 -436
317 110 -47
472 838 -614
135 634 -688
392 86 -472
288 671 -988
537 298 -557
198 460 642
422 351 458
210 460 980
261 726 156
825 207 600
349 33 519
294 232 176
508 781 216
762 206 -472
491 295 -709
545 316 843
619 637 23
509 315 270
402 301 -245
481 41 -65
599 631 -788
251 140 -446
194 849 595
661 134 -804
494 705 849
32 486 135
172 583 -375
350 762 -198
229 128 962
279 185 -616
328 429 -898
772 143 438
473 818 19
765 671 697
361 283 -310
600 701 423
488 9 -310
212 402 -107
268 307 761
339 91 -649
582 817 735
519 461 -155
509 550 -503
807 574 100
525 746 -851
729 132 -266
841 192 300
217 457 -22
205 136 286
502 315 -657
202 617 -923
152 805 -810
598 472 70
205 566 -177
115 798 -344
396 795 544
53 119 -78
269 608 -836
696 786 886
55 168 261
631 695 707
94 662 -771
22 644 736
481 333 -944
48 101 270
581 397 811
64 2 873
231 95 -243
464 226 991
564 643 958
298 833 752
145 507 34
705 723 266
845 664 918
120 171 -468
36 181 -718
313 363 -433
180 568 260
267 547 692
230 348 -245
209 613 768
104 303 -108
700 730 -258
679 60 -880
697 123 -30
873 19 -982
515 29 -262
796 96 742
805 402 246
571 845 74
763 119 522
194 786 850
826 230 862
793 423 -916
141 782 123
1 737 624
661 61 457
843 478 449
777 100 -829
253 309 -280
163 515 -224
538 152 405
873 62 -24
308 327 -633
634 585 391
745 818 -292
339 253 8
679 526 920
146 515 68
610 342 -872
265 54 942
231 631 -839
296 599 170
676 650 254
140 751 -504
3 599 -255
40 644 486
680 810 -181
142 475 152
426 597 -267
543 570 -466
516 692 135
568 54 474
294 517 99
114 470 -685
42 206 -644
714 676 -284
497 451 -108
762 231 -993
364 445 -522
222 297 -998
398 73 -419
366 461 -981
452 311 798
120 435 -757
3 302 532
365 86 -185
286 62 653
334 525 -966
310 397 -979
446 798 297
836 675 -632
554 315 406
158 721 24
794 629 973
84 48 926
335 468 -501
651 842 5
419 483 479
142 231 -392
491 152 -877
688 100 935
59 20 -915
103 153 288
290 246 -72
382 57 65
777 816 -197
565 86 -658
838 686 -94
782 490 66
519 531 222
258 846 -697
538 255 12
640 617 907
352 51 304
125 272 -803
261 399 -87
621 452 -375
133 302 -235
869 576 -733
73 536 -648
400 324 -974
416 681 -823
701 104 646
755 811 115
327 377 243
95 453 -93
846 69 -649
389 284 -168
111 734 847
671 49 -683
225 396 3
398 443 785
760 500 620
760 315 -108
715 676 196
124 35 968
378 195 336
609 330 822
84 370 -41
527 565 520
278 825 -852
791 344 -41
220 600 -855
158 377 -740
248 389 694
120 739 560
873 725 -130
680 256 0
507 630 287
413 457 475
744 594 828
36 510 -350
348 355 -866
5 343 56
430 765 -512
839 281 493
198 771 -244
210 415 589
21 569 -817
608 607 -746
175 491 -692
360 527 -815
712 188 -481
662 561 312
174 810 55
571 386 596
61 746 479
12 429 -59
650 649 108
413 651 810
647 140 330
262 554 -456
488 847 397
85 7 -580
74 347 -456
336 609 -589
397 831 413
623 601 609
717 857 181
503 862 780
361 601 805
216 196 -480
514 187 270
686 803 369
873 671 -128
131 288 998
385 513 292
817 570 -508
499 256 -603
13 743 -600
10 254 -350
630 758 552
380 140 286
397 82 273
692 669 -13
626 395 -130
797 340 138
832 499 -956
136 709 -16
387 506 -314
858 665 -131
432 783 -888
542 471 -52
71 401 -355
544 91 645
61 614 993
606 149 -2
784 433 245
601 215 -136
523 799 7
82 242 882
549 636 213
34 239 423
92 467 -704
309 438 -731
227 203 90
536 562 -213
295 656 -867
170 614 772
481 257 160
445 327 -496
160 858 799
617 841 -324
535 227 -559
449 525 348
326 225 -734
61 619 -347
786 548 288
629 63 142
523 669 -109
768 654 590
745 262 983
334 717 -286
644 85 547
95 349 445
270 220 -309
781 137 568
579 624 -14
637 842 -28
178 269 727
86 310 -835
674 577 129
654 274 -843
397 735 -469
52 458 720
465 448 -232
73 512 -724
821 225 -368
425 233 794
567 281 -631
776 180 587
338 608 -510
288 474 -619
212 4 982
54 578 -313
226 364 -138
440 334 -509
166 464 -43
711 302 897
602 746 -749
59 871 -213
191 363 768
572 791 -27
366 503 502
6 735 771
220 39 875
778 151 -527
80 337 -602
636 150 -315
150 659 875
381 303 450
523 418 536
579 646 751
114 287 208
724 150 -330
851 750 -816
363 514 -242
416 460 -305
369 827 -612
113 540 176
167 607 -308
117 179 -105
615 549 -948
272 704 928
864 539 -388
213 707 -826
745 384 -786
25 484 -993
540 153 -729
34 523 -350
503 589 -670
851 333 -672
160 553 215
515 605 250
781 271 -953
701 137 936
484 352 -920
5 134 -894
212 834 332
613 794 -788
614 464 -770
841 222 -254
733 559 494
461 560 594
525 591 846
10 824 -830
379 413 711
665 839 244
850 290 -414
139 48 342
324 16 956
277 88 -664
574 490 563
822 723 291
717 440 -538
416 411 -475
587 59 541
542 255 77
151 870 -167
224 368 305
296 533 505
759 525 -853
496 433 837
155 356 -389
808 149 -335
770 680 -215
369 394 271
673 221 -776
137 40 830
305 591 -934
203 193 11
668 231 -71
500 844 31
556 86 -140
726 705 247
357 184 -457
487 5 724
46 237 -964
543 455 -6
172 194 697
801 368 -812
379 641 -268
474 799 787
509 617 829
771 739 866
340 513 -172
698 166 -328
525 254 -962
413 284 -857
640 850 533
818 597 -247
761 544 412
281 678 -20
590 265 -516
501 310 613
130 176 -625
779 728 -224
669 155 -444
516 849 776
640 435 -62
690 427 -631
795 857 914
785 479 509
690 358 763
9 632 -848
388 842 -555
702 398 -947
842 147 41
313 601 -995
190 634 28
21 697 287
463 440 -93
362 238 26
425 651 -117
585 665 634
767 545 -238
743 338 -479
668 186 -536
707 634 897
710 173 -940
694 135 262
559 29 -688
709 682 514
371 761 211
357 264 -238
695 715 198
357 797 536
113 350 671
68 143 -834
352 340 256
798 135 -442
701 9 434
699 246 -133
258 165 -10
95 402 21
99 295 987
816 551 771
570 615 432
158 118 861
376 68 0
428 104 233
83 182 -872
730 228 -802
624 23 760
43 200 276
89 583 -687
258 382 444
93 5 -824
38 182 -147
267 215 673
502 227 645
636 738 911
29 616 -257
709 152 -528
175 11 865
286 35 682
540 284 -722
618 848 -568
49 187 -115
190 311 -13
713 567 -322
685 376 -339
349 211 523
193 779 -264
746 850 -721
690 854 516
56 77 -717
354 612 168
708 606 -37
250 478 -329
163 259 406
826 759 369
653 251 635
786 378 908
860 134 -364
693 477 -589
775 538 833
507 311 -239
228 767 -471
728 238 87
545 203 -767
142 223 39
380 460 329
426 844 -670
418 148 -594
194 62 -534
733 12 200
346 746 883
753 750 955
213 48 129
306 563 -64
442 691 -338
366 573 -560
422 3 784
380 458 861
282 535 966
231 653 898
383 324 436
298 216 -14
570 703 655
753 163 651
619 486 -865
645 58 -157
487 854 279
596 117 571
141 61 -456
41 809 620
162 702 318
410 86 400
530 136 -573
372 81 -285
56 469 552
518 53 360
459 598 150
360 409 -43
2 249 -771
374 438 153
347 611 -784
214 335 -89
60 210 16
300 231 62
489 667 789
325 535 -697
424 8 -143
257 244 -228
538 144 -910
364 465 -888
756 277 316
382 294 -846
869 96 926
482 14 -494
552 492 -256
264 695 52
485 681 138
63 131 -567
427 453 -172
15 663 919
419 11 -381
498 169 433
711 379 -677
95 504 184
479 823 571
534 868 -730
318 872 -909
544 641 485
625 333 401
120 644 376
570 226 970
790 527 -296
856 482 -487
784 130 132
853 459 -778
151 353 607
327 60 761
819 599 843
809 561 480
834 666 -261
282 196 -745
350 379 220
224 852 191
655 831 587
50 594 -245
422 450 -168
64 283 654
245 369 -58
633 796 -58
785 769 868
183 458 635
508 164 165
296 587 900
564 212 -747
95 717 668
73 205 -551
240 473 265
823 514 971
800 455 695
428 97 -504
654 555 3
834 296 331
461 544 -50
409 788 -239
614 252 -311
548 602 604
301 775 410
533 204 14
438 58 -134
495 197 749
150 300 44
167 360 -582
503 102 -689
841 345 -102
158 647 -738
445 317 -208
360 821 -437
290 328 398
534 227 850
821 511 103
680 374 -686
518 609 676
86 695 991
247 187 10
630 500 843
401 201 -104
680 395 -795
600 403 197
865 138 65
780 190 -722
820 746 -913
40 19 731
285 101 -423
574 735 -725
761 735 -777
589 815 -619
226 638 177
403 740 -756
175 82 146
491 95 -9
286 502 -886
452 267 -517
478 173 -94
694 656 114
804 623 342
126 861 -660
253 603 -342
731 377 1000
289 586 -925
503 187 -849
168 630 564
86 65 -446
838 601 -414
245 331 195
321 416 -658
412 134 -686
280 412 -805
576 95 -255
781 416 -851
275 259 800
400 721 336
614 803 371
471 714 -961
748 364 72
46 489 16
749 537 -908
400 708 896
854 406 822
98 873 -803
762 711 114
36 18 -649
59 267 -714
744 262 345
629 706 24
772 174 -621
557 310 -245
325 256 11
216 750 -113
711 773 38
599 322 -812
515 815 83
240 429 428
471 416 -201
340 169 830
267 717 186
449 806 379
613 793 963
142 196 265
713 608 -415
865 743 257
53 367 116
693 697 -613
220 761 -887
76 338 825
126 671 191
125 479 202
721 835 -869
380 12 421
126 237 -753
360 293 828
158 70 908
349 816 -870
440 238 -988
20 462 382
867 525 117
560 833 -647
9 633 145
222 17 918
516 550 -572
263 651 -174
116 238 701
111 630 -495
285 470 -356
282 487 -832
321 166 -122
466 13 394
321 236 -736
366 453 155
245 242 351
606 409 147
704 341 -372
426 462 194
673 43 627
143 425 -643
710 228 -208
778 215 947
77 45 727
579 848 706
565 213 726
54 845 728
694 699 -196
781 593 334
147 125 129
400 681 507
5 606 545
838 180 749
235 749 751
688 351 -235
412 492 -793
166 432 -62
430 235 -406
65 183 -329
26 204 755
320 114 397
404 35 889
691 582 -866
199 292 284
582 101 37
295 180 90
391 363 -676
205 869 -775
183 647 -180
210 82 -137
42 778 -920
396 556 238
694 400 -895
640 570 766
400 620 -626
68 97 -224
448 447 820
592 695 443
873 557 -189
290 272 -440
358 64 602
72 138 -945
524 708 -38
757 268 -370
619 784 -13
109 774 -200
525 828 -171
107 52 16
793 304 344
59 41 -352
447 776 -589
491 415 -175
434 557 -199
439 37 997
471 730 815
535 614 -38
743 223 191
616 304 -9
134 628 754
771 322 228
414 222 -186
670 662 42
208 344 634
521 714 548
45 210 -353
236 824 992
590 371 -540
534 519 167
271 591 -73
845 196 -722
379 692 159
220 513 -941
658 411 320
805 697 598
232 762 -709
304 611 563
693 250 -356
64 17 335
549 749 -649
694 794 298
87 133 443
213 672 807
737 236 64
319 706 194
30 451 -453
378 763 290
558 599 600
133 231 -276
180 65 606
841 521 -282
293 470 864
82 822 496
777 708 536
532 190 -996
677 622 -615
489 297 794
707 348 554
421 627 638
682 116 -427
82 513 85
772 716 910
825 687 -116
479 108 201
237 788 -65
465 654 -524
834 802 -498
874 707 565
63 524 453
490 270 -612
569 768 -453
309 68 5
497 136 -948
806 90 59
531 399 353
104 775 693
765 729 939
791 552 -116
370 206 852
473 290 -590
728 546 -760
787 591 717
381 503 -37
498 607 993
708 139 -899
435 696 414
679 635 632
346 115 -513
417 20 -377
135 578 -375
790 862 454
846 425 592
644 758 -566
255 216 -582
655 656 75
743 530 -811
177 251 -458
316 322 -742
873 219 -362
737 228 829
94 456 -65
68 223 119
279 448 35
180 44 -98
649 135 899
594 730 -284
675 201 -990
848 415 999
606 545 -243
729 68 83
901 975
816 492 801
526 641 971
32 709 -741
379 70 523
592 21 991
275 96 -886
656 622 -824
368 163 240
94 742 -982
425 20 -159
452 438 -865
424 624 -845
151 823 122
264 453 -50
901 735 662
90 126 -952
141 810 54
3 438 802
816 550 -744
56 277 -428
659 316 722
242 454 -515
562 66 -611
397 387 -602
554 549 -789
218 320 585
719 656 439
38 87 735
516 777 551
541 597 655
144 59 -881
782 427 -436
402 395 -241
132 797 -959
758 8 -508
